stint_id,Aaron Connolly,Aaron Cresswell,Aaron Lennon,Aaron Mooy,Aaron Ramsdale,Aaron Wan-Bissaka,Abdoulaye Doucouré,Adam Idah,Adam Lallana,Adam Masina,Adam Smith,Adam Webster,Adama Traoré,Adrián,Adrian Mariappa,Ahmed El Mohamady,Ainsley Maitland-Niles,Albian Ajeti,Alex Iwobi,Alex McCarthy,Alex Oxlade-Chamberlain,Alexander Tettey,Alexandre Lacazette,Alexis Mac Allister,Alireza Jahanbakhsh,Alisson,Allan Saint-Maximin,André Gomes,Andre Gray,Andreas Christensen,Andreas Pereira,Andrew Surman,Andriy Yarmolenko,Andros Townsend,Andy Carroll,Andy Robertson,Angel Gomes,Angeliño,Angelo Ogbonna,Angus Gunn,Anthony Gordon,Anthony Martial,Antonio Rüdiger,Anwar El-Ghazi,Armando Broja,Arnaut Danjuma,Arthur Masuaku,Ashley Barnes,Ashley Westwood,Ashley Young,Axel Tuanzebe,Aymeric Laporte,Ayoze Pérez,Ben Chilwell,Ben Davies,Ben Foster,Ben Godfrey,Ben Johnson,Ben Mee,Ben Osborn,Benjamin Mendy,Bernard,Bernardo,Bernardo Silva,Bernd Leno,Billy Gilmour,Billy Sharp,Björn Engels,Borja Bastón,Brandon Pierrick,Brandon Williams,Bruno Fernandes,Bruno Jordão,Bukayo Saka,Çaglar Söyüncü,Callum Hudson-Odoi,Callum Robinson,Callum Wilson,Calum Chambers,Carlos Sánchez,Cédric Soares,Cenk Tosun,César Azpilicueta,Charlie Daniels,Charlie Taylor,Che Adams,Cheikhou Kouyaté,Chris Basham,Chris Mepham,Chris Wood,Christian Atsu,Christian Benteke,Christian Eriksen,Christian Fuchs,Christian Kabasele,Christian Pulisic,Christoph Zimmermann,Ciaran Clark,Claudio Bravo,Connor Wickham,Conor Coady,Conor Hourihane,Craig Cathcart,Craig Dawson,Curtis Jones,Dale Stephens,Dan Burn,Dan Gosling,Dani Ceballos,Daniel James,Daniel Podence,Danny Drinkwater,Danny Ings,Danny Rose,Danny Welbeck,Darren Randolph,Daryl Janmaat,David Brooks,David de Gea,David Luiz,David Martin,David McGoldrick,David Silva,Davinson Sánchez,Davy Pröpper,Dean Henderson,DeAndre Yedlin,Declan Rice,Dejan Lovren,Dele Alli,Demarai Gray,Dennis Praet,Dennis Srbeny,Diego Rico,Dimitri Foulquier,Diogo Dalot,Diogo Jota,Divock Origi,Djibril Sidibé,Domingos Quina,Dominic Calvert-Lewin,Dominic Solanke,Douglas Luiz,Dwight Gayle,Dwight McNeil,Ederson,Edward Nketiah,Emerson Palmieri,Emil Krafth,Emile Smith Rowe,Emiliano Buendía,Emiliano Martinez,Enda Stevens,Eric Bailly,Eric Dier,Eric García,Erik Lamela,Erik Pieters,Étienne Capoue,Ezequiel Schelotto,Ezri Konsa,Fabián Balbuena,Fabian Delph,Fabian Schär,Fabinho,Faustino Anjorin,Federico Fernández,Felipe Anderson,Fernandinho,Fikayo Tomori,Florian Lejeune,Florin Andone,Fred,Frédéric Guilbert,Gabriel Jesus,Gabriel Martinelli,Gaëtan Bong,Gary Cahill,Gedson Fernandes,George Baldock,George Hirst,Georges-Kévin Nkoudou,Georginio Wijnaldum,Gerard Deulofeu,Giovani Lo Celso,Glenn Murray,Granit Xhaka,Grant Hanley,Gylfi Sigurdsson,Hamza Choudhury,Harry Kane,Harry Maguire,Harry Wilson,Harry Winks,Harvey Barnes,Harvey Elliott,Héctor Bellerín,Henri Lansbury,Henrikh Mkhitaryan,Hugo Lloris,Ibrahim Amadou,Ignacio Pussetto,Ilkay Gündogan,Indiana Vassilev,Isaac Hayden,Ismaïla Sarr,Issa Diop,Issac Success,Jack Cork,Jack Grealish,Jack O'Connell,Jack Robinson,Jack Rodwell,Jack Simpson,Jack Stacey,Jack Stephens,Jack Wilshere,Jairo Riedewald,Jake Vokins,Jamaal Lascelles,Jamal Lewis,James Justin,James Maddison,James McArthur,James McCarthy,James Milner,James Tarkowski,James Tomkins,James Ward-Prowse,Jamie Vardy,Jan Bednarek,Jan Vertonghen,Jannik Vestergaard,Japhet Tanganga,Jarrad Branthwaite,Jarrod Bowen,Javier Hernández,Javier Manquillo,Jay Rodriguez,Jean-Philippe Gbamin,Jed Steer,Jeff Hendrick,Jeff Schlupp,Jefferson Lerma,Jeremy Ngakia,Jesse Lingard,Jesús Vallejo,Jetro Willems,João Cancelo,João Moutinho,João Pedro,Joe Gomez,Joël Matip,Joel Ward,Joelinton,Jóhann Gudmundsson,John Egan,John Fleck,John Lundstram,John McGinn,John Stones,Jonathan Kodjia,Jonjo Shelvey,Jonny,Jonny Evans,Jordan Ayew,Jordan Henderson,Jordan Pickford,Jordan Thomas,Jordon Ibe,Jorginho,José Holebas,Joseph Willock,Josh Brownhill,Josh Martin,Joshua King,Josip Drmic,Jota,Juan Foyth,Juan Mata,Junior Stanislas,Jürgen Locadia,Kasper Schmeichel,Keinan Davis,Kelechi Iheanacho,Kelland Watts,Kenny McLean,Kepa Arrizabalaga,Kevin Danso,Kevin De Bruyne,Kevin Long,Ki Sung-Yueng,Kieran Tierney,Kieron Freeman,Kiko,Kortney Hause,Kurt Zouma,Kyle Walker,Kyle Walker-Peters,Leander Dendoncker,Leandro Trossard,Leighton Baines,Leon Clarke,Leroy Sané,Lewis Cook,Lewis Dunk,Lloyd Kelly,Lucas Digne,Lucas Moura,Lucas Torreira,Luka Milivojevic,Lukas Rupp,Lukasz Fabianski,Luke Freeman,Luke Shaw,Luke Thomas,Lys Mousset,Mamadou Sakho,Manuel Lanzini,Marc Albrighton,Marco Stiepermann,Marcos Alonso,Marcos Rojo,Marcus Rashford,Mario Vrancic,Mark Noble,Mark Travers,Martin Dubravka,Martin Kelly,Martín Montoya,Marvelous Nakamba,Mason Greenwood,Mason Holgate,Mason Mount,Matej Vydra,Mateo Kovacic,Mathew Ryan,Matt Ritchie,Matt Targett,Matteo Guendouzi,Matthew Doherty,Matthew Longstaff,Matthew Lowton,Matty James,Max Aarons,Max Kilman,Max Meyer,Max Thompson,Maya Yoshida,Mbwana Samatta,Mesut Özil,Michael Keane,Michael McGovern,Michael Obafemi,Michail Antonio,Michy Batshuayi,Miguel Almirón,Mohamed Salah,Moise Kean,Morgan Gibbs-White,Morgan Schneiderlin,Moritz Leitner,Moussa Djenepo,Moussa Sissoko,Muhamed Besic,N'Golo Kanté,Nabil Bentaleb,Naby Keita,Nacho Monreal,Nampalys Mendy,Nathan Aké,Nathan Holland,Nathan Redmond,Nathan Tella,Nathaniel Chalobah,Neal Maupay,Neco Williams,Neil Taylor,Nemanja Matic,Nick Pope,Nicolás Otamendi,Nicolas Pépé,Odion Ighalo,Oleksandr Zinchenko,Oliver McBurnie,Oliver Norwood,Oliver Skipp,Olivier Giroud,Ondrej Duda,Onel Hernández,Oriol Romeu,Ørjan Nyland,Oumar Niasse,Pablo Fornals,Pablo Marí,Pablo Zabaleta,Pascal Gross,Patrick Cutrone,Patrick Roberts,Patrick van Aanholt,Paul Dummett,Paul Pogba,Paulo Gazzaniga,Pedro,Pedro Neto,Pepe Reina,Phil Foden,Phil Jagielka,Phil Jones,Philip Billing,Phillip Bardsley,Pierre-Emerick Aubameyang,Pierre-Emile Højbjerg,Raheem Sterling,Ralf Fährmann,Raúl Jiménez,Reece James,Reiss Nelson,Ricardo Pereira,Richairo Zivkovic,Richarlison,Riyad Mahrez,Rob Holding,Robbie Brady,Robert Snodgrass,Roberto,Roberto Firmino,Roberto Pereyra,Rodri,Romain Saïss,Ross Barkley,Ruben Loftus-Cheek,Rúben Neves,Ruben Vinagre,Rui Patrício,Ryan Bennett,Ryan Bertrand,Ryan Fraser,Ryan Fredericks,Ryan Sessegnon,Sadio Mané,Sam Byram,Sam Surridge,Sander Berge,Scott Dann,Scott McTominay,Sead Kolasinac,Seamus Coleman,Sean Longstaff,Sébastian Haller,Sebastian Prödl,Serge Aurier,Sergio Agüero,Shane Duffy,Shane Long,Shkodran Mustafi,Simon Francis,Simon Moore,Sofiane Boufal,Sokratis Papastathopoulos,Solly March,Son Heung-Min,Steve Cook,Steven Alzate,Steven Bergwijn,Stuart Armstrong,Tahith Chong,Takumi Minamino,Tammy Abraham,Tanguy Ndombele,Tariq Lamptey,Teemu Pukki,Theo Walcott,Tim Krul,Timm Klose,Timothy Fosu-Mensah,Toby Alderweireld,Todd Cantwell,Tom Cleverley,Tom Davies,Tom Heaton,Tom Trybull,Tomas Soucek,Tommy Doyle,Trent Alexander-Arnold,Trézéguet,Troy Deeney,Troy Parrott,Tyrick Mitchell,Tyrone Mings,Valentino Lazaro,Vicente Guaita,Victor Lindelöf,Virgil van Dijk,Wayne Hennessey,Wes Morgan,Wesley,Wilfred Ndidi,Wilfredo Caballero,Wilfried Zaha,Will Hughes,William Smallbone,Willian,Willy Boly,Xherdan Shaqiri,Yan Valery,Yerry Mina,Yoshinori Muto,Youri Tielemans,Yves Bissouma,Dummy
541465_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541465_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541465_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541465_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541465_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541465_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541466_1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541466_2,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541466_3,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
