OffensiveRowNames,coef.OffGoalsRidge.,coef.OffShotAttRidge.,coef.OffCornersRidge.,coef.OffYellowCardsRidge.,coef.OffRedCardsRidge.,coef.OffFreeKicksRidge.,coef.OffPenaltiesRidge.,coef.OffCounterAttacksRidge.,coef.OffShotsOnTargetRidge.,coef.OffKeyPassesRidge.
`DeAndre Yedlin`,-0.3292624053625805,-1.8576278251439708,-1.2762211123603622,0.03307204581950131,0.017421762801771677,0.15152156115228724,-3.408023255624408e-4,-0.045143742621520114,-0.8565072714924171,-0.14043167326659572
`Declan Rice`,-0.0067129634368082594,0.047576124730884385,0.031943068357386604,-0.07546097564585363,7.000800442931981e-4,-5.345375555960164e-4,5.751367551493281e-5,-0.003107893632806733,0.0414801265231158,0.06950531979196149
`Dejan Lovren`,-0.0612667123194558,-0.8417661813347916,-0.5358941170138869,0.138420315913027,-8.335913287155427e-4,0.5458956612064514,0.029710778481788554,-0.006217272529034126,-0.27111491174068303,-0.07111199546036821
`Dele Alli`,0.08426455059746346,-0.25040857279980705,-0.09070432319167453,-0.03617297342101585,-0.04574456496871014,0.030704109164856778,-0.0031558109707285954,0.015624969429029285,0.053529588747043694,0.0028037300553605685
`Demarai Gray`,0.37344064214792927,1.6080891209000567,0.5089267699729035,0.21071896062847822,-0.010354822343290862,0.7126605663287623,-0.0013588152187340283,-0.00957622531682951,0.5530980586103845,0.038449695370275615
`Dennis Praet`,0.3259814166892596,-0.45896553913056254,-0.2725684661506915,-0.16329904690905914,0.07407656441353652,0.6960646101272652,0.01997054214669188,0.01121811643291975,0.10083327666671343,-0.13326104092305513
`Dennis Srbeny`,0.08407588647196897,3.1825281663446527,1.3340317503456416,0.012956705990348379,-0.0021921321936806213,0.999720813947924,-0.010100505507798063,-0.01982984305985755,1.1612039390651634,0.8748482466031373
`Diego Rico`,-0.07185404205461349,-0.44155493145322716,-0.23076369059629886,0.038896233904573134,0.016108747301714806,-0.6113417130847254,-0.019217112365592138,0.013748427382737672,-0.07487255886557302,-0.09017854007426887
`Dimitri Foulquier`,-0.9156220291560296,-2.5738702678417402,0.17595419942559665,0.15978005606790005,-5.286833720392669e-4,0.7464666796267827,-0.07132516017527873,0.0018176500228545855,-0.9009208066156713,-0.5441365174395578
`Diogo Dalot`,-0.37308842132405934,0.9939930502676879,0.34459172898450824,0.10803024266062464,0.008568278809697323,-0.441114148877079,0.007317898026302017,-0.5746398337857633,-0.11141662844314841,0.1845359020772318
`Diogo Jota`,-0.04408303266528517,0.6197327793910175,0.12642833258573352,-0.0020184238657075986,0.043727640405676456,0.23747664074256744,0.002770271052004523,-0.04735609910695686,-0.039692767568799185,0.08944059576510592
`Divock Origi`,-0.03644128514976884,-0.731171718805721,0.28315832862674395,0.15455357367109532,0.0075725046918956726,1.0698560891820155,-0.0013399259963719431,-0.05653888542625442,-0.29030000880246126,-0.28179288317643236
`Djibril Sidibé`,0.017797260005912873,0.44096082783022766,0.20021970095121422,-0.08059653593908783,0.036838902342722336,0.08458421363770058,7.469649459793874e-4,-0.015283661245602095,0.16961165396657285,-0.07351785772260992
`Domingos Quina`,-0.21526716944126478,-1.319120946198843,-0.001472762254602345,-0.021067144123145295,0.013030990902469633,2.7308110420878484,9.370851618116279e-4,0.025172924802551507,-0.283097193304574,0.237585512487276
`Dominic Calvert-Lewin`,0.02833366456282177,-0.04307712504311719,-0.004969477925102667,-0.021752419755670452,-0.012874967123258798,-0.553760779820673,-4.044607425018307e-4,0.002201147927165445,0.07847776757401205,0.03542829557740392
`Dominic Solanke`,0.013828227885007167,0.25497758389787756,-0.06284149771386617,0.05085096864421329,0.023022001895926833,0.08780036122050477,7.816944806623292e-4,-0.010894687335951978,0.04909989394098561,-0.05321841082399052
`Douglas Luiz`,-0.12421621975035263,0.05675201426107868,0.41628697708098594,-0.009979645728096212,0.025228814890859572,0.15250531057631717,-0.010848665049260716,-0.037528573966412446,-0.10830532159848046,0.10351622711592408
`Dwight Gayle`,0.45930284448628456,1.5719678022522454,0.3576223726333525,-0.11011838015006568,-0.03983072488437603,-0.3606421955717648,0.0016713298324644652,-0.06881783723031104,0.5444109285881186,0.10496557751394311
`Dwight McNeil`,0.007147471157139427,0.019895799951253033,0.054397508015884985,-0.005611948139623683,-1.8835654435054441e-4,0.08263790626571468,0.0024588448255588547,0.002085473758040599,0.04644335231304548,0.09071882160990527
Ederson,0.01990669278541613,0.8163780295059705,0.2765718820405958,-0.013726176709348477,0.012989443566429134,-0.06717032242991236,1.380863506986786e-4,0.007757011033246565,0.1117300457145865,0.07295490382535662
`Edward Nketiah`,0.027935115874481466,1.745963736276591,0.1577424883482715,-0.14207203874524998,0.005941135910025475,-0.6514660222131309,-0.0065011675350462265,-0.01216075773785787,0.09383751194108404,0.06487225638023228
`Emerson Palmieri`,-0.07646706481420888,0.25939170212844215,0.23396684172066967,-0.21543350129793765,-0.0030241449126602086,-0.09225508085721412,-0.014180163369488585,-4.95932699050496e-4,-0.1008508466509637,0.09904866314207993
`Emil Krafth`,0.11621595363185885,0.11659690801296187,0.06015160928425371,0.041815242528113666,-0.057105815619101115,-0.36400968630213953,0.004918242072051632,0.008598030628045459,0.09079094121535433,-0.03808377021245679
`Emile Smith Rowe`,-0.003562453105484198,0.662476159752753,-0.8316273300881135,0.26061382367539165,0.0023170469472825364,2.509031552234618,-0.0010856225795060838,-0.005526218916010239,0.10481569191709737,-0.08747523317024065
`Emiliano Buendía`,0.016727215492961,0.45400414550202056,-0.096156303275074545,0.01892504624177391,0.001046124779608354,-0.28474830647059385,0.011729292712049281,-0.007969313445814264,0.07154651318522334,0.027722594917066093
`Emiliano Martinez`,0.09009605919147223,-0.0310021413061459,0.17199796925707392,-0.05423776900109842,0.013015822458894313,0.03567656192005983,0.005592760571071006,-0.010189265663776259,-0.023342215907332844,-0.01673978037430616
`Enda Stevens`,-0.007897442997119605,0.053558084248911904,-0.013977841410783655,-0.00338709543228568,1.5682812168102094e-4,0.23557878123427764,-0.003886658347209116,0.016651783133446348,-0.023193236224201528,0.02847949531883448
`Eric Bailly`,0.15329123849697263,-0.9442469140003978,0.022595076023001728,-0.10136770985686107,0.01661067847324753,0.9139332534019177,0.007529309634850782,0.020881235477410495,0.7545085326000711,0.34972098175955546
`Eric Dier`,-0.01923303199738964,-0.4238290672982615,-0.12182706607832552,-0.043198871069470283,0.013771283300692973,0.6905877734836643,-4.6730062816157557e-4,0.040750435807203896,0.025326320309636514,-0.05257829897084568
`Eric García`,0.08384225011465553,-0.6173358217617547,-0.060841062711781115,0.06146366810341937,0.01796613906350298,-0.06615399335011012,0.008898838927516101,0.058954310704810255,0.22661385648397997,-0.12097535247808154
`Erik Lamela`,0.026576131358997508,-0.11629236808732597,0.6166809122155552,0.0155344570943471,0.010889725123833939,0.20196969777803694,5.217911623836752e-4,0.012649517006434954,0.005623775390271235,0.08712156552614658
`Erik Pieters`,-0.04382688770063877,0.03360715474061946,0.09527288339484867,-0.07713975553488293,-1.886988875233025e-4,0.08830245518315473,-4.8387970755191255e-5,-0.0025708794996446432,-0.14406885410054282,0.14846142351367864
`Étienne Capoue`,-0.02401787899307564,0.32252150877099167,0.07324664768782932,-0.040318354067309485,0.0010901995885772714,-0.12541802974460803,0.007382046271536395,0.02531852537262143,-0.09467635780638804,-0.011571460242054441
`Ezequiel Schelotto`,-0.09739020149502799,0.06451892175350672,-0.7147079249157284,0.12345371860215323,-0.00390233303426357,-0.10036518237691963,2.5870845628432913e-4,0.02347295586137031,-0.1481683195907271,-0.1223465529823532
`Ezri Konsa`,-0.1459193384873225,0.14336948568316862,0.29040274452406706,0.06037000044327575,0.03593149943792573,0.1655305324441525,-6.901807483452369e-4,-0.05455574311233427,-0.11780013301039093,0.10538519486231382
`Fabián Balbuena`,0.053360631221012984,-0.43251702952997745,-0.02046113955987686,-0.032220633720001654,-6.941956996170893e-4,-0.23474911045419034,0.0018150708587843574,-0.05600864433711142,0.15717540846092468,0.09212524936951302
`Fabian Delph`,-0.008253843378412853,0.33173939055042123,0.41914696311119615,-0.04296675191145025,0.06235326089802914,0.3468084758185336,-0.001262080658445767,0.002284327793048847,0.1306735959588766,0.11785638691926198
`Fabian Schär`,0.07302655072678245,0.06876702407254631,-0.16875893057076147,-0.09412978940956607,-0.06682263281553344,0.3200777079797963,-0.007239998636404192,0.005409328188186729,0.05993048760685586,-0.012761181812740437
Fabinho,0.0878459224009978,-0.04180936168891031,0.25804265164344103,0.003564370077065496,-0.0024811691621025905,-0.14003415047376228,0.007814286358918739,0.004541833570503673,0.19783984183079845,-0.07438075268055827
`Faustino Anjorin`,-0.21337451360824633,1.4614313728829575,0.14981124137759433,0.029419469896037765,-0.00786785264202678,3.315311238599912,-0.0104067907666015,-0.013379050348462524,-0.8959758776817468,-0.4776097022971354
`Federico Fernández`,0.0528319686672257,0.26258464050014263,0.06659877282950291,-0.02972606883959961,-0.0032572106549979604,0.19997675714536653,-0.005134400614968008,-0.00790698657227921,0.11537583914988171,0.007229539691454801
`Felipe Anderson`,0.06671782862855687,0.6329528130909301,0.11249790542605137,-0.2748874911985856,0.0010845778204326994,-0.32845031496635607,0.0010113759159616304,-0.055749865860039265,0.3974840384520007,0.09246324553999025
Fernandinho,0.08575590485393071,0.25156616003133586,0.125483780897544,-0.012136137420099577,-0.029601041074346822,-0.10777582881091098,0.0028774160849622033,-0.007808534162659623,0.09422338359875905,0.028359622486716213
`Fikayo Tomori`,0.049882946465555175,-0.9745143814737097,-0.2517489240248009,-0.1299435063450014,-0.004548954747886211,-0.23389285264215393,-0.0059184040128682424,0.013695922216156444,-0.21026626078264624,-0.024257041044623322
`Florian Lejeune`,0.02693237310598347,0.6017740674582848,0.1674920602171383,-0.0352201002440693,0.025835877474708127,0.040915838259773685,0.001230754293567003,0.02447384612655536,-0.05771686945820298,0.2306779122756521
`Florin Andone`,0.002204287100683541,-1.7645591824850346,0.1823515217623876,0.6912811237492207,-0.0017601038776046912,-0.3470661032820843,0.0018017850521992163,0.01668744969455192,0.09681060142523981,-5.729786451557499e-4
Fred,0.006623954830982284,-0.17317941057705766,-0.5399373119986998,0.009884736691261034,-0.0015000427893543252,-0.24977160526279207,4.8449837632487977e-4,0.026376682890304638,0.028431824515805403,-0.0400869769029252
`Frédéric Guilbert`,-0.06614101403109023,0.1262994646888914,-0.032065399309648523,0.07541649228558453,-0.00872497707377764,0.4914877232429058,-0.016576594464311006,-0.07018634033698795,-0.003065409353085708,0.010398589045129717
`Gabriel Jesus`,0.1241466867851164,0.9378384250311199,0.3459116885614795,-0.04492965401615931,0.010749434548531753,-0.20414555254271843,-0.002539916802355314,-0.017982948436354045,0.3875614502096494,0.08627116915716196
`Gabriel Martinelli`,-0.015956683257497318,-0.9824604092194741,0.02656639195456655,0.033137038037700906,0.013662741683021055,1.3435460427291137,-0.0028466063474969186,0.003813073191832444,-0.3727642396140533,-0.4102872102760605
`Gaëtan Bong`,-0.12801272054364382,1.6845702929206607,0.4434085086990043,-0.016806419987534016,0.0012208222641215897,0.29297988844783807,-0.037710952376866266,0.012167807423798456,-0.2550028216753843,0.34805181557188936
`Gary Cahill`,-0.05251357329127546,0.01651315849720867,0.1910054559677052,0.063465259377855,0.06281976808855537,0.6099198200699234,3.852557170982127e-4,-0.0231819501686235,0.025870210404681928,5.652030069693268e-4
`Gedson Fernandes`,0.10238881700271882,1.1487783529776008,1.0656259530182648,0.05593132730281396,0.0018561274237826816,-1.3568688713699737,-0.0020709678918460444,-0.03540742788536858,-0.42337402712359906,0.23930734588875005
`George Baldock`,-0.020899419715660873,-0.07805920764067618,-0.02013355303408915,-0.01473736066557283,-6.003052078117865e-4,0.050708473541460235,-0.003917183959449795,0.0118727164421173,-0.0609518962322625,0.020226233919544537
`George Hirst`,0.1454183620436631,3.535722375529896,1.801612146322533,0.2529900624703788,0.011817191509184,2.586742438418979,0.006874658449592476,0.04076715154730813,0.6516723578559179,0.3860879665358007
`Georges-Kévin Nkoudou`,1.6378599930718407,10.325034187250127,-2.5973910011549846,-0.24276776595938107,0.006745234968898334,-3.0017520345167816,-0.011833483951544228,-0.08407458582845664,1.6414605960104818,-0.46079720541937164
`Georginio Wijnaldum`,0.08556751248877163,0.5970867472788122,0.3612121404362793,-0.014156508126869194,5.371692778994369e-4,-0.2717033369481292,-3.2243779491904185e-4,-0.005583184575552467,0.15439195675104234,-0.02038233396807835
`Gerard Deulofeu`,-0.05800736072370627,1.124486960970048,0.1925361258497588,-0.01046568602182947,-3.244668280607181e-4,-0.017931349303744983,0.009645444727927312,0.007567454963359773,0.01049289559571032,-0.001966615169245791
`Giovani Lo Celso`,0.029056794703546163,0.8985390098614582,0.40243170204402734,0.02238893619011373,-0.05532453723981355,0.7624681146685839,-4.122601231536146e-4,0.018108668787629623,0.1256558324624602,0.04390836373145432
`Glenn Murray`,-0.01011224141939537,-0.031190364769365733,-0.28274470081392367,-4.717206748677106e-4,0.0020136898005914056,0.24161542088853213,0.0020109220376376227,-0.04808086198155518,-0.02695837601876118,0.024759501550856683
`Granit Xhaka`,0.07940134991210328,-0.6376684502155998,-0.24947883681573557,-0.06661129241501272,-0.02591741587498163,-0.3649485546990053,5.84596862027809e-4,-0.002524559339766669,-0.12510132842612234,-0.08283588729212961
`Grant Hanley`,0.017420144701858004,0.07112332891510849,-0.37590350302656245,0.17581315013769033,-4.031441529306352e-4,0.3542550435236784,-0.008646545803569706,0.016062162291997677,0.23709042470910857,0.02823577853137607
`Gylfi Sigurdsson`,0.0035669725220981796,0.27554638349937727,-0.09479565994357214,0.005966577886635934,-0.01277417894758496,0.021668103637399058,-0.001170478600046091,-0.0016505706597666331,0.03593026053750126,0.031654804994325283
`Hamza Choudhury`,0.06932581987606337,0.023959927843015573,-0.35342113353014804,0.12345942170379218,-0.006837361155328617,-0.35188151789128974,-0.02172423688277846,0.04559489426240361,0.13606828655637992,0.018768082845425922
`Harry Kane`,-0.1097331479224055,0.03380747577196555,0.20033478382160233,-0.004860440370350219,0.010838528646191494,-0.19625372386727433,-0.002943733699404619,0.017715767040878575,-0.06993676643927418,-0.02363193623397295
`Harry Maguire`,0.03653893619815611,0.24690923292851766,0.006552261601865315,0.004969953526557739,4.047245025292793e-4,-0.04489362935846091,0.0028701590906724224,0.0028452790066891523,0.04919479173653926,0.05111514201410398
`Harry Wilson`,-0.08850811633187278,-0.6830171895256264,-0.23486390147099115,0.02740086005189501,-0.0032907794014519903,-0.11953245824713937,-0.03343740348751822,-0.011322383518001971,-0.42483533576209265,-0.10308093023890437
`Harry Winks`,-0.08764703483986556,-0.6686858247073401,-0.076803168663323207,0.02366559016442986,0.009664565952279451,-0.06378854633886051,-0.0011973907277897317,0.003002106700874531,-0.1341846565271794,-0.08504069120500996
`Harvey Barnes`,0.024842446679192647,0.3113457414889636,-0.10648368690891785,-0.07768905071101408,0.04952469584128748,-0.1087233448351035,0.013811725542570446,0.03659853482220466,0.19348216622870898,-0.04778070031960542
`Harvey Elliott`,-0.39115892958376675,-5.865878424839909,-2.2570667132513633,-0.3646601675817035,-0.019226472409210243,-3.4551625227648226,-0.014513250739001674,-0.064317395781561107,-1.361075936333113,-0.4239274331859287
`Héctor Bellerín`,-0.07960883613346673,-1.8608576596896609,-0.4337722293214192,0.046037455747858405,0.0031700177607194486,-0.2227309635699444,-0.005871028225418815,0.004538282517037711,-0.43257547226798493,-0.0354388581155675
`Henri Lansbury`,-0.7315995369444755,-0.24892865717819143,-0.7105840777346086,-0.06602421192197017,3.107232203003681e-4,0.3022801637940258,-0.0323789474326123,-0.6671083236101285,-0.9929054787919325,0.0850078877801961
`Henrikh Mkhitaryan`,0.2676468896777568,3.919260958278,-0.08203604447924928,0.22319326660735178,0.007642507735099717,1.1492478728664641,0.003959753102279339,0.031032038406383536,0.5111804393617563,0.3899362854526125
`Hugo Lloris`,0.064826329270421,0.013078995185983114,0.13134138272689383,0.022922879423960305,0.0053286258372942236,0.10751090043544385,-6.059742329413418e-4,0.0035602985364166138,0.013127945998085028,-0.04101733447642538
`Ibrahim Amadou`,3.087889945852875e-4,-0.2338755859150452,0.41484841509847187,0.012113561634431292,0.0033949513651174525,0.3859996564295727,-0.010187764126686512,0.009918556655800456,-0.13491179095648906,-0.03785102219024269
`Ignacio Pussetto`,-0.25821732633453487,-3.7301017394958866,0.3624385420365405,-0.6667725965540086,0.007901479466695964,-1.8922071168638703,-0.004342998838297548,-0.006703318684186376,-0.27141688333672465,-0.12239507016069942
`Ilkay Gündogan`,-0.1231420151470389,-0.12891650445800884,0.09781931926441889,-0.1345074177126722,0.01263688033073851,0.09749202474704995,-0.003140543709213793,0.014066799001218485,-0.03687065090558223,-0.10138169216106255
`Indiana Vassilev`,0.5044829151877823,1.298467330948755,-0.34573131285169023,0.3123447943560313,-0.023233419031551482,3.5602581978162138,0.003870600695445227,-0.004459547567676713,0.3633443752192282,0.02505223859761401
`Isaac Hayden`,-0.0034314430090925455,-0.22495028774177087,-0.033366639803742354,-0.015428460555953698,0.020022891976074174,0.14526576398932878,0.0012157827623912277,-0.015571304587665917,-0.14220053646667666,-0.14194919242829523
`Ismaïla Sarr`,0.006313371423057826,0.12630762798215855,-0.1601255212112378,-0.07272713011437573,-0.001753643226367571,-0.26191681393600647,0.010797447716933304,0.02870745096372204,-0.10411418405329523,-0.01682674786935053
`Issa Diop`,0.017272851258436,0.18290054391468574,0.04310221905666231,-0.06140363058154044,-8.400340274182785e-4,9.411787630152174e-4,-0.0012867028159689855,0.007505936375845725,0.0829115125028979,0.09587416360581331
`Issac Success`,-0.0607158857375932,2.560749361943136,-0.5881002675461932,-0.07740909351470042,0.0020820918371251607,-2.9293137022288103,-0.0028818841386018023,-0.0068930074917535255,-0.0887223323519137,-0.07019456897939057
`Jack Cork`,0.050956091391188646,-0.2975962710542635,0.29778390828447177,-0.0762665863959189,-0.0027928731291712366,-0.18885047855124562,-0.00505751111559935,-0.0052226738254553895,0.02327017243624091,0.0795315009163928
`Jack Grealish`,-0.046337655494652165,0.2839428823658124,-0.005480259101951112,0.032770402453355545,0.018328245087625518,0.027118481472340698,-0.007627506320504567,0.0412600806392766,0.016618200825058695,0.06848269701210703
`Jack O'Connell`,-0.00925291963471452,-0.136053884487713,0.10494976858553569,-0.03539540939915944,-0.002676223214527523,0.031043280226250455,0.0013742811438832365,0.015005860853175982,-0.04726409630293313,0.059891466310117956
`Jack Robinson`,-0.08389866970281686,0.23212080843607585,-0.6927850552451571,0.09600386698207865,0.01054509827923154,0.15738197088784167,-0.03243212238109311,-0.00473629272102627,-0.13569836911187877,-0.19256374432219328
`Jack Rodwell`,0.2818804708625497,2.6159515170023746,-0.7960502950436218,0.3356235160421341,0.01835466983642119,1.1420004433731803,0.014894948483295348,0.039588828419729084,0.6223409324089842,0.6000863058093368
`Jack Simpson`,0.008912757523354492,-1.7743859499323955,-0.6023826149808746,0.012002782371175674,-0.01629139127032125,-1.2667967883301736,0.004334128423303605,-0.09684922617841614,-0.03163317757812666,-0.08808546820686108
`Jack Stacey`,-0.008390847093601751,-0.8966916665116994,-0.3667230176778026,0.116798270722276,0.021778927650618996,-0.3863361157021874,0.00173115634299127,-0.01800914880615138,-0.17606294708616016,-0.2072876820461902
`Jack Stephens`,-0.09850274109228734,-0.4360214085079774,0.023643838225709122,0.0141977793102757,0.0024373279393090485,0.04533177413691966,0.00640450939890883,-0.016450366725686682,-0.1755414732919749,-0.11389602130745766
`Jack Wilshere`,0.013003521783603289,-0.27429560906046374,-0.3540793739890152,0.16778180978545157,0.005497426115141183,1.049346699994855,6.959512879226471e-4,0.04459834880799064,-0.040719854920078465,-0.12140873360789717
`Jairo Riedewald`,0.06772967154855473,-0.5186118134689919,-0.36381564756593937,0.1764037881830151,0.11290344716848898,0.9934710058240649,0.003308582564043865,-0.07243310629189086,-0.04244086297466853,-0.11017136857034311
`Jake Vokins`,0.0377657116240081,0.5416327130348288,-0.3634393005754813,-0.22643973977725435,-0.019627244566494707,1.844203240656047,-0.01540383985188893,-0.044355386514137514,0.20165473204620918,-0.011709578714131183
`Jamaal Lascelles`,-0.0913758825690524,-0.6033622339682204,-0.3071731779294514,-0.07955397198606462,-0.055668911339600564,0.28074987172137733,-0.005565221324284283,0.008013024038193213,-0.3873654059644546,-0.11978151577864919
`Jamal Lewis`,-0.05370537452704661,0.14102913005064224,0.14294038006647888,0.013648348822530609,-0.0015421731120855244,0.23984242441946826,-0.0063217742515216556,-0.015250672051002974,-0.04141862167501285,-0.005677722845602761
`James Justin`,0.0223209771939494,0.7838270271749146,0.34765694885678977,0.09615941353330182,-0.03916818567394076,-0.1852656154246612,0.01716354321573462,0.02497564661854791,0.1356243505697658,0.055582635087680916
`James Maddison`,0.10778965320340693,-0.21132483544649525,-0.10376414847857086,-0.026563323767986508,-0.008117246234382758,0.3024557448806611,0.011940902520890844,0.006631868830788638,0.12047738707418945,-0.07804248759583454
`James McArthur`,0.004057949390936111,-0.05766498617059022,-0.09274793465702545,0.12091033891717604,0.048167387160200026,-0.10017274004412954,-3.2643533150617546e-4,-0.004111598404229952,0.02349913701092689,-0.06510752195398088
`James McCarthy`,-0.02637115825655502,0.2965543773628657,0.11142687945282823,0.10394941163143886,0.020128335575520667,1.0329335118542542,7.741555720477689e-4,5.717345927779971e-5,-0.09361662642033233,0.011779338717653043
`James Milner`,-0.01567523805604421,-0.4057187764112593,-0.34075923395205554,-0.022766492726578377,-0.004036629925930721,-0.1386929707637912,0.00949650465998142,0.043024202375638185,-0.08184038341835229,0.01972866674826688
`James Tarkowski`,0.004946989275006792,-0.01622212385529958,0.024601681753939605,-0.011809510787370407,4.046927083547376e-4,0.04223763075416537,-6.91410110128305e-4,-4.054057124315724e-4,0.008967239495804273,0.09818540723672779
`James Tomkins`,-0.00858068915679727,-0.49071586041524856,-0.22052698667974546,0.005168081610940919,0.050680870509846966,0.3346291474312063,-2.311367359997313e-4,-0.028662462345569906,0.0199565364341161,-0.040875041605179595
`James Ward-Prowse`,-0.04483636145597343,-0.08413820103166951,-0.04915105173126125,0.0057133278446978904,0.0016501348948726041,0.028218390663941613,0.003857182089656925,-0.00884066728173406,-0.05713927196736021,-0.03625369737314029
`Jamie Vardy`,0.07662749072854222,0.05484783583380131,0.12884479799650483,-0.002430363643810794,0.008031508260420503,-0.09472118942816157,-2.1252109082892903e-4,0.015602218160498893,0.04317451021261634,-0.011469628941352405
`Jan Bednarek`,-0.09092681687706534,-0.3139774630807834,-0.21013816242704256,-0.0043226946027878355,2.1970198437973036e-4,-0.1535383531182612,-0.0023047781466405777,-0.01134083533098601,-0.10651652356071287,-0.06912721820263407
`Jan Vertonghen`,-0.0767816412948573,-0.48810746912662634,-0.037865011580867705,-0.011330720681552067,0.017304768494543286,-0.43064350737748336,0.0014523791435981,0.02200555751913104,-0.09203322271750852,0.031820459146795224
`Jannik Vestergaard`,0.0631160821889913,0.3969768037526586,0.12832963423360136,0.019644112463885383,0.004795691233555742,-0.1589056784744955,0.010981325047627001,0.001286261251934093,0.1639370743924144,0.09348332781825763
`Japhet Tanganga`,0.588715688744639,0.6016453966661705,0.1708125274679051,0.011442046326779596,0.011097730277824265,-0.7416951914935667,-4.872772804948061e-4,-0.012223528273841778,0.874231077324759,0.013486897374768811
`Jarrad Branthwaite`,-0.2095323132607703,-1.9642942427571997,-0.7575195769779838,-0.11882982094271045,0.007023795517067465,0.3113827277054976,-0.0031975380521516166,-0.08237923520603642,-0.5409115382576473,-0.43260462155384216
`Jarrod Bowen`,0.01705818838195907,1.2664750881480122,1.167245553983691,0.07115264444034665,-0.0015231993096698683,0.07843462800225592,0.0016535361320299165,0.0093195409172824855,0.16327808238110353,0.23430403330077526
`Javier Hernández`,0.09014572736910999,1.811534471699477,0.6587342515848622,-0.33487113600500046,0.001044536304597227,2.7039241230339544,0.0018210962180234983,0.003339834993711516,0.7226122769565687,-0.022556050767740334
`Javier Manquillo`,0.16640778463211253,0.7030306798171301,0.4604707449078837,0.003189990662690362,0.013757352970397865,0.7257519001850744,-0.011370692036847398,0.005215236269649291,0.3813465376521554,0.0030162985370706403
`Jay Rodriguez`,-0.03908688113853086,-0.3241531463133504,-0.16999248936145583,0.007591201484408607,0.0034520667553156383,0.1345245554677622,-0.004011099484590247,0.01410615960773981,-0.09115948910350871,0.14004775743361833
`Jean-Philippe Gbamin`,-0.0033827775119623068,1.8298170147078987,-0.38043062865082344,-0.45190923829099017,-0.0061934126862091925,-0.638355470279988,0.0028551867118649875,0.07303606184971463,-0.22880857827846676,-0.10154853704143725
`Jed Steer`,0.43374387769401684,-2.4495651131838345,-5.2129796398013415,0.27709303735698365,0.022275170282925184,3.508150930354,0.013403600825784902,0.16641679871196285,1.236499604334426,0.40904943299664853
`Jeff Hendrick`,-0.06869586531590074,-0.13982109976747298,-0.19609958921887355,-0.07461817789371013,-0.0010970282376929702,-0.20893947108580863,-0.005674945788598476,-0.01609555800411616,0.03800190313777506,0.04508388068086504
`Jeff Schlupp`,0.053412099175926014,-0.33680776604071017,-0.20103244730519867,0.053345314088862186,-0.004326872622149663,-0.7078538959970924,-0.0019703720178535084,0.07561007253080604,0.11904490080859467,-0.3582628038618669
`Jefferson Lerma`,-0.04414691285457766,-0.42710905160901197,-0.33266721405278527,0.06342354128503719,0.011890311656846418,-0.27310267283835427,-0.016375969509722824,-0.0021257204211599053,-0.08533597621726378,-0.09808028187132191
`Jeremy Ngakia`,-0.006670107153316882,-0.8325476765747504,-0.9212473818244705,-0.11225373551695567,-0.0015522991018277986,-0.473664602433162,7.938428601889885e-4,0.05742090883110262,-0.061706790830233914,-0.15832571612617988
`Jesse Lingard`,0.009142544180786248,0.8612077334924405,0.03264779594348422,-0.11782594480580348,0.0027641342850325697,0.40819183703539635,0.0011750969916522437,-3.8690590384146705e-4,-0.09725531786569848,0.20464134038360268
`Jesús Vallejo`,-0.21278681238026803,-1.5213789739623405,0.5674832965382549,-0.03548751212946119,-0.03199916816086611,1.0049505304633715,0.028214805408384128,-0.12753675648808827,-0.44301074498988285,-0.17233693068617642
`Jetro Willems`,-0.13326743484017578,-0.6865657478888154,-0.4463334979992039,0.033240289173412985,0.015838884647587436,-0.18041105767354973,3.7159756920186326e-4,-0.019377069999870218,-0.3366032128554698,-0.17285162967182502
`João Cancelo`,-0.05238207000629664,0.8196644976392595,0.10956474458350067,0.11512283678347743,0.008414282671762132,0.5160985328749934,-0.006276999633674747,0.004372123852591054,-0.20813586659878394,0.1364044805998676
`João Moutinho`,0.03702237649867148,-0.10090757240290371,0.0015603336292110575,-0.11003989719647957,0.022142427152437114,-0.07941999529550663,-0.0018742117971133692,0.06690263962351897,0.027053542885661194,-0.018074681688930068
`João Pedro`,0.28642389119704037,1.6059496211089335,2.6614057647472604,0.22682561193838477,0.01727894821271295,-0.015709247394658562,0.0033988173900832202,0.0340755634062345,1.0572734109887947,0.6009171235738762
`Joe Gomez`,0.12665810080831552,1.1187086902930163,0.45822771986848043,-0.0027805642801068346,2.9163049506328495e-5,0.2001819363825313,-0.004459041934582029,0.04332097741796632,0.270462034692181,0.06407964989719053
`Joël Matip`,0.041241573318242616,-0.5753409461920108,0.02429720131238327,-0.13599302145473216,0.006317832097285248,-0.9528239515390279,0.002084388431780358,-0.03896825788457854,0.18472605384323781,-0.13574461435633434
`Joel Ward`,-0.030564687348131794,0.3440300993256099,0.25135697441619576,0.0979917227818792,-0.025251295199425507,0.22235797024979737,-6.725532078673518e-4,0.008730281417029629,-0.017027434187927768,-0.003931373693655868
Joelinton,-0.19428429811179201,-0.2130317098740641,0.10264040726223235,-0.018807460720915516,-0.04813228302677772,-0.19879656325689188,-0.004610436911682395,0.013437748645047006,-0.3124321802211871,-0.04674542887276529
